"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.623799448E0,-2.529213428E0,4.133601189E-1,1.074855900E1,1.104985555E1
3.626293042E0,-2.414358139E0,3.463610709E-1,9.541978836E0,9.848779179E0
3.628786531E0,-2.409572363E0,3.463610709E-1,1.029392338E1,1.057784777E1
3.631280125E0,-2.538784742E0,2.793620527E-1,9.546764374E0,9.882518967E0
3.633773719E0,-2.706282377E0,2.650051117E-1,1.032263660E1,1.067478424E1
3.636267260E0,-2.165504456E0,2.937189937E-1,1.002054310E1,1.025606964E1
3.638760854E0,-2.002792597E0,3.320041299E-1,9.867402077E0,1.007407706E1
3.641254396E0,-2.079362869E0,2.889333367E-1,9.982257843E0,1.020062273E1
3.643748406E0,-2.275574446E0,2.267199457E-1,9.872187614E0,1.013359410E1
3.646252625E0,-2.342573404E0,2.458625287E-1,9.963115692E0,1.023776210E1
3.648756792E0,-2.337787628E0,3.032902777E-1,9.920044899E0,1.019629966E1
3.651250802E0,-2.438286304E0,3.224328458E-1,1.012582684E1,1.042024818E1
3.653744812E0,-2.356930256E0,3.128615618E-1,9.896116257E0,1.017772664E1
3.656238823E0,-2.912663460E0,1.262213886E-1,1.026999474E1,1.067578251E1
3.658732833E0,-2.825923443E0,2.572284266E-2,9.991828918E0,1.038379266E1
3.661226844E0,-2.941377163E0,-3.170489892E-2,9.762118340E0,1.019566865E1
3.663720906E0,-2.883949518E0,1.118644550E-1,1.039442158E1,1.078766325E1
3.666214917E0,-2.903092146E0,1.405783296E-1,9.800403595E0,1.022230976E1
3.668708667E0,-3.214159012E0,1.070788130E-1,9.972686768E0,1.047839517E1
3.671189135E0,-3.180659533E0,1.310070455E-1,1.001575756E1,1.050947941E1
3.673682885E0,-3.319443226E0,3.050848842E-2,1.040399265E1,1.092074618E1
3.676176583E0,-3.046661377E0,1.214357466E-1,1.020778179E1,1.065343613E1
3.678670281E0,-3.223730326E0,5.922235921E-2,9.719047546E0,1.023991356E1
3.681164031E0,-3.285943747E0,1.615155302E-2,1.036092186E1,1.086951650E1
3.683657729E0,-3.008376360E0,-7.776673418E-3,9.666405678E0,1.012372400E1
3.686151479E0,-3.094517946E0,-1.130608693E-1,1.004447079E1,1.051095702E1
3.688645177E0,-3.008376360E0,-1.082752272E-1,9.982257843E0,1.042629002E1
3.691138875E0,-3.017947674E0,-9.870393574E-2,9.924830437E0,1.037400645E1
3.693688875E0,-2.931805849E0,-1.130608693E-1,9.967901230E0,1.039073256E1
3.696238875E0,-2.773281336E0,-6.999006122E-2,9.843474388E0,1.022692407E1
3.698735490E0,-2.825923443E0,-1.226321608E-1,9.982257843E0,1.037527607E1
3.701242573E0,-2.979662418E0,-1.513460279E-1,1.001575756E1,1.045067908E1
3.703749656E0,-2.936591625E0,-1.561316848E-1,9.953543663E0,1.037887176E1
3.706246271E0,-3.022733212E0,-9.870393574E-2,1.001097202E1,1.045783053E1
3.708742885E0,-3.070589542E0,-7.477571070E-2,9.920044899E0,1.038467151E1
3.711239500E0,-2.998805046E0,-2.691925503E-2,9.924830437E0,1.036801888E1
3.713736167E0,-2.778067112E0,2.093719877E-2,9.991828918E0,1.037086016E1
3.716232781E0,-1.485344648E0,1.262213886E-1,1.001575756E1,1.012608414E1
3.718682781E0,1.758724600E-1,3.894318938E-1,9.862616539E0,9.871868785E0
3.721132781E0,-1.782652885E-1,2.123630047E-1,9.967901230E0,9.971756690E0
3.723582781E0,-2.069791555E-1,2.410768867E-1,9.891330719E0,9.896432783E0
3.726032781E0,-2.165504545E-1,2.650051117E-1,9.809974670E0,9.815942382E0
3.728525437E0,-2.021935135E-1,2.458625287E-1,9.824331284E0,9.829487055E0
3.731010958E0,-1.878365725E-1,2.410768867E-1,9.939187050E0,9.943884546E0
3.733496427E0,-1.830509305E-1,2.410768867E-1,9.905687332E0,9.910311157E0
3.735989083E0,-2.069791555E-1,2.458625287E-1,9.814760208E0,9.820020708E0
3.738481687E0,-1.495514214E-1,2.362912297E-1,9.910472870E0,9.914417364E0
3.740974917E0,-1.447657645E-1,2.602194548E-1,9.948758125E0,9.953213528E0
3.743481792E0,-1.734796464E-1,2.506481707E-1,9.958329201E0,9.962993534E0
3.745988615E0,-2.739782035E-1,2.554338276E-1,9.924830437E0,9.931896581E0
3.748481844E0,-4.654040039E-1,2.362912297E-1,9.924830437E0,9.938545851E0
3.750975073E0,-1.135992527E0,2.745763958E-1,1.000139999E1,1.006945247E1
3.753468302E0,-2.725425005E0,2.171486616E-1,1.019342422E1,1.055371936E1
3.755961583E0,-3.386442184E0,5.922235921E-2,1.029870892E1,1.084135154E1
3.758454865E0,-2.874378204E0,1.166501045E-1,9.824331284E0,1.023685218E1
3.760948094E0,-2.663211584E0,3.990031779E-1,9.613762856E0,9.983803670E0
3.763441375E0,-2.380858421E0,4.181457460E-1,1.025563812E1,1.053667149E1
3.765934292E0,-2.189432621E0,3.320041299E-1,1.012104130E1,1.036046905E1
3.768419552E0,-2.471785784E0,1.070788130E-1,9.967901230E0,1.027035763E1
3.770904812E0,-2.567498684E0,1.262213886E-1,1.005404282E1,1.037746396E1
3.773397729E0,-2.151147604E0,3.415754437E-1,9.589835167E0,9.834075876E0
3.775890594E0,-2.275574446E0,4.277170599E-1,9.920044899E0,1.018668110E1
3.778383510E0,-2.600998163E0,4.707878530E-1,1.025563812E1,1.059079534E1
3.780876427E0,-2.821137905E0,5.623133183E-1,1.006361389E1,1.046667760E1
3.783369344E0,-3.204587698E0,4.803591371E-1,9.814760208E0,1.033584274E1
3.785862260E0,-3.434298754E0,3.655036688E-1,1.019342422E1,1.076261577E1
3.788355125E0,-3.831507206E0,2.554338276E-1,1.004447079E1,1.075346862E1
3.790848510E0,-4.104887009E0,1.405783296E-1,1.010668468E1,1.090939663E1
3.793362260E0,-4.516452789E0,1.453639716E-1,9.939187050E0,1.091819196E1
3.795855646E0,-4.588237286E0,8.793623000E-2,1.004925728E1,1.104749863E1
3.798348979E0,-5.177470207E0,-1.561316848E-1,1.017428207E1,1.141694314E1
3.800842312E0,-5.541179180E0,-2.231307179E-1,9.728618622E0,1.119823532E1
3.803335698E0,-5.349753380E0,-1.848455518E-1,9.594620705E0,1.098684557E1
3.805829031E0,-5.005186558E0,-2.374876440E-1,1.012582684E1,1.129781669E1
3.808322417E0,-4.430311203E0,-2.183450609E-1,1.019342422E1,1.111670947E1
3.810815802E0,-4.439882278E0,-2.614158690E-1,9.671191216E0,1.064485004E1
3.813309135E0,-4.583451748E0,-2.709871531E-1,1.023170948E1,1.121469317E1
3.815801896E0,-4.037888050E0,-2.518445849E-1,9.948758125E0,1.073991405E1
3.818267573E0,-3.673580885E0,-2.949153781E-1,9.833903313E0,1.050180108E1
3.820760333E0,-3.108874798E0,-1.513460279E-1,9.958329201E0,1.043342363E1
3.823253094E0,-2.864806890E0,-1.609173268E-1,1.001097202E1,1.041405655E1
3.825745802E0,-2.946162939E0,-2.135594189E-1,9.709476471E0,1.014886284E1
3.828238562E0,-2.500499725E0,-6.041877344E-2,9.939187050E0,1.024907745E1
3.830731323E0,-2.275574446E0,6.400800496E-2,9.891330719E0,1.014991426E1
3.833224083E0,-2.313859463E0,7.357929647E-2,1.003489971E1,1.029847424E1
3.835716844E0,-2.366501570E0,1.501496136E-1,9.704689980E0,9.990189297E0
3.838209552E0,-2.763710260E0,1.597209126E-1,9.881759644E0,1.026220146E1
3.840702781E0,-2.801995277E0,2.985046208E-1,1.031785107E1,1.069571565E1
3.843217781E0,-3.089732170E0,2.554338276E-1,9.891330719E0,1.036581472E1
3.845711010E0,-3.300300598E0,3.655036688E-1,9.757332802E0,1.030684823E1
3.848204292E0,-3.549154282E0,4.564309120E-1,1.028913784E1,1.089363038E1
3.850697521E0,-3.793222189E0,5.670989752E-1,9.977472305E0,1.068925112E1
3.853190750E0,-3.970889091E0,5.814558864E-1,9.728618622E0,1.052388101E1
3.855683979E0,-3.913461447E0,7.154539824E-1,1.025085258E1,1.099577344E1
3.858177208E0,-4.607379913E0,6.388836503E-1,9.364909172E0,1.045646431E1
3.860670437E0,-3.980460405E0,7.250252366E-1,1.067198944E1,1.141319785E1
3.863163458E0,-4.774877548E0,5.240281820E-1,1.037527943E1,1.143330592E1
3.865651792E0,-5.813961029E0,3.080759048E-1,9.704689980E0,1.131715782E1
3.868140125E0,-5.230112076E0,3.607180119E-1,1.025085258E1,1.151365140E1
3.870633146E0,-5.982056618E0,1.836491376E-1,9.757332802E0,1.144658341E1
3.873126115E0,-5.770890236E0,2.554338276E-1,1.046620655E1,1.195449288E1
3.875619135E0,-5.330610752E0,1.405783296E-1,1.005882835E1,1.138486720E1
3.878112208E0,-5.962316036E0,1.136590727E-2,9.853045464E0,1.151659006E1
3.880605229E0,-6.130411625E0,-1.082752272E-1,9.819545746E0,1.157657760E1
3.883098250E0,-6.273981094E0,-7.776673418E-3,1.062413216E1,1.233835821E1
3.885591271E0,-6.527620316E0,-1.178465188E-1,9.522835732E0,1.154591335E1
3.888084240E0,-6.733402729E0,-2.566302419E-1,1.039442158E1,1.238743603E1
3.890576479E0,-6.546762943E0,-3.236292601E-1,1.035135078E1,1.225215508E1
3.893068667E0,-5.943173409E0,-2.518445849E-1,1.015513897E1,1.176909441E1
3.895561635E0,-5.651248932E0,-1.561316848E-1,1.017428207E1,1.163945906E1
3.898054604E0,-5.804389477E0,-6.041877344E-2,9.498908043E0,1.113210859E1
3.900547573E0,-5.646463394E0,-8.434699476E-2,1.000618649E1,1.148970980E1
3.903040594E0,-6.393621922E0,-2.662015259E-1,1.010668468E1,1.196220464E1
3.905533562E0,-5.751747608E0,-2.374876440E-1,1.009711361E1,1.162285267E1
3.908026583E0,-4.928018093E0,-1.752742529E-1,1.017906761E1,1.131059242E1
3.910519552E0,-4.545166492E0,-1.465603858E-1,1.033699417E1,1.129307163E1
3.913012781E0,-3.961317778E0,-1.609173268E-1,9.795618057E0,1.056750046E1
3.915516531E0,-3.463012457E0,-2.709871531E-1,9.819545746E0,1.041582296E1
3.918009760E0,-2.376072884E0,-9.391828626E-2,9.886545181E0,1.016849638E1
3.920502990E0,-2.730210543E0,-4.127619043E-2,9.910472870E0,1.027974834E1
3.922996167E0,-3.166302681E0,-7.956135273E-2,9.790832520E0,1.029039378E1
3.925489396E0,-3.156731367E0,-2.327020019E-1,9.924830437E0,1.041735870E1
3.927982573E0,-3.175873756E0,-2.231307179E-1,1.001097202E1,1.050502367E1
3.930475802E0,-2.903092146E0,-2.709871531E-1,9.867402077E0,1.028916915E1
3.932969031E0,-1.964507341E0,-1.274178028E-1,1.010668468E1,1.029663050E1
3.935462260E0,-2.132004976E0,-9.870393574E-2,9.561120987E0,9.796439262E0
3.937955333E0,-2.744567633E0,-9.870393574E-2,1.006839943E1,1.043623788E1
3.940441167E0,-2.280359983E0,4.965107143E-2,1.027478027E1,1.052490459E1
3.942934240E0,-2.462214470E0,2.572284266E-2,9.273982048E0,9.595306394E0
3.945427260E0,-2.567498684E0,1.615155302E-2,9.460622787E0,9.802841113E0
3.947920281E0,-2.017149448E0,2.410768867E-1,1.009232807E1,1.029476060E1
3.950413354E0,-1.825723648E0,4.325026870E-1,1.028913784E1,1.045880887E1
3.952906427E0,-1.317847013E0,4.420739710E-1,1.032263660E1,1.041580417E1
3.955399500E0,-1.198205948E0,3.367897868E-1,9.790832520E0,9.869626451E0
3.957892573E0,-1.566700578E0,2.410768867E-1,9.833903313E0,9.960839479E0
3.960385594E0,-1.418345571E0,2.219343036E-1,9.867402077E0,9.971287918E0
3.962878354E0,-1.135992527E0,2.267199457E-1,9.967901230E0,1.003498559E1
3.965357781E0,-7.818548083E-1,2.075773627E-1,1.030349445E1,1.033520117E1
3.967850542E0,-4.905286431E-2,1.405783296E-1,9.910472870E0,9.911591242E0
3.970343302E0,3.631108403E-1,2.075773627E-1,9.618548393E0,9.627637874E0
3.972836062E0,1.109671474E0,3.128615618E-1,9.805189133E0,9.872739593E0
3.975328823E0,1.047458172E0,5.090730190E-1,9.996614456E0,1.006422498E1
3.977821531E0,1.660618901E0,6.149554253E-1,1.031306553E1,1.046399283E1
3.980314292E0,1.727617979E0,6.484549642E-1,9.862616539E0,1.003376115E1
3.982807052E0,2.215753794E0,7.824530005E-1,9.872187614E0,1.014799911E1
3.985299031E0,2.139183521E0,8.255237937E-1,9.637691498E0,9.906699404E0
3.987773719E0,2.072184324E0,8.015955687E-1,1.031785107E1,1.055436185E1
3.990248354E0,1.569691658E0,5.090730190E-1,9.714262009E0,9.853424461E0
3.992740333E0,1.272383451E0,5.575276613E-1,9.910472870E0,1.000736075E1
3.995232260E0,1.564906001E0,3.894318938E-1,1.008754253E1,1.021563030E1
3.997724240E0,2.301895380E0,3.942175210E-1,9.642477036E0,9.921264696E0
4.000216219E0,2.187039852E0,1.932204217E-1,1.014078236E1,1.037573825E1
4.002708198E0,2.723630428E0,2.171486616E-1,1.007318497E1,1.043716301E1
4.005200177E0,2.627917528E0,3.050848842E-2,1.013599682E1,1.047116578E1
4.007692156E0,2.489133835E0,3.050848842E-2,9.527621269E0,9.847450689E0
4.010184396E0,2.446063042E0,3.050848842E-2,9.824331284E0,1.012430938E1
4.012682417E0,2.426920414E0,1.070788130E-1,1.000139999E1,1.029220144E1
4.015180437E0,3.757927895E0,2.219343036E-1,1.014078236E1,1.081696555E1
4.017672677E0,3.681357622E0,1.884347796E-1,1.038963604E1,1.102417519E1
4.020164865E0,3.815355778E0,2.027917206E-1,1.010189915E1,1.080029771E1
4.022657104E0,3.345764160E0,1.453639716E-1,9.728618622E0,1.028889152E1
4.025149344E0,3.053839922E0,1.692921966E-1,9.891330719E0,1.035340628E1
4.027641583E0,3.475574970E0,1.136590727E-2,9.920044899E0,1.051128162E1
4.030133823E0,3.963710785E0,4.007977992E-2,9.776474953E0,1.054950577E1
4.032626062E0,4.557728767E0,1.740778536E-1,9.790832520E0,1.080109235E1
4.035118719E0,4.840082169E0,-9.870393574E-2,9.900901794E0,1.102107047E1
4.037629500E0,4.159922123E0,-2.709871531E-1,1.019342422E1,1.101291440E1
4.040122156E0,4.887938499E0,-1.322034448E-1,1.055713367E1,1.163453875E1
4.042614812E0,4.591228485E0,-2.805584669E-1,1.012582684E1,1.112162134E1
4.045107417E0,4.102494240E0,-5.006981492E-1,9.991828918E0,1.081285359E1
4.047600073E0,5.045864582E0,-5.300102234E-1,9.987043381E0,1.120190590E1
4.050092677E0,5.529813290E0,-3.667000830E-1,9.747760773E0,1.121303456E1
4.052585333E0,5.946164131E0,-3.427718580E-1,1.014078236E1,1.176051985E1
4.055077990E0,5.309075356E0,-3.284149170E-1,9.900901794E0,1.123930575E1
4.057570594E0,5.031507969E0,-1.657029688E-1,9.891330719E0,1.109873656E1
4.060063562E0,5.189434052E0,-4.606183618E-2,9.958329201E0,1.122945537E1
4.062571271E0,4.682155609E0,6.580262445E-3,9.518050194E0,1.060735141E1
4.065064240E0,5.026721954E0,1.310070455E-1,9.685547829E0,1.091306250E1
4.067557208E0,4.782654285E0,1.788634956E-1,9.178269386E0,1.035115467E1
4.070050125E0,4.572085857E0,2.027917206E-1,9.733404160E0,1.075566130E1
4.072543094E0,4.849653244E0,1.022931710E-1,1.066241741E1,1.171395516E1
4.075036115E0,4.686941147E0,6.879365444E-2,1.026999474E1,1.128915151E1
4.077529083E0,4.768297195E0,4.007977992E-2,9.881759644E0,1.097212095E1
4.080022052E0,4.811367989E0,-8.913264424E-2,9.896116257E0,1.100410485E1
4.082514500E0,4.408775806E0,-2.135594189E-1,9.790832520E0,1.073980042E1
4.084995437E0,4.485944271E0,-5.563312769E-2,9.695118904E0,1.068279559E1
4.087476375E0,4.710869789E0,7.836493850E-2,9.541978836E0,1.064179474E1
4.089968823E0,5.242076397E0,1.692921966E-1,1.015992451E1,1.143381348E1
4.092461271E0,5.563312531E0,2.841476798E-1,9.943972588E0,1.139797250E1
4.094953719E0,5.529813290E0,2.027917206E-1,9.848259926E0,1.129637920E1
4.097446167E0,5.620740414E0,1.788634956E-1,9.647262573E0,1.116666423E1
4.099938562E0,5.501099110E0,1.740778536E-1,9.723833084E0,1.117342044E1
4.102431010E0,5.501099110E0,3.702892959E-1,1.049491978E1,1.185506418E1
4.104923458E0,5.716453075E0,5.186443329E-1,1.021256733E1,1.171509109E1
4.107416531E0,5.615954876E0,5.186443329E-1,9.766903877E0,1.127831337E1
4.109923771E0,5.663811207E0,5.862415433E-1,9.996614456E0,1.150455289E1
4.112430958E0,5.419145107E0,7.537391186E-1,9.881759644E0,1.129532780E1
4.114924031E0,4.940580368E0,7.298108935E-1,9.518050194E0,1.074873192E1
4.117417104E0,4.883152962E0,7.106683254E-1,1.020299530E1,1.133363778E1
4.119910177E0,4.648656368E0,7.345965505E-1,9.848259926E0,1.091502917E1
4.122403250E0,4.864010334E0,8.207381964E-1,9.771689415E0,1.094614643E1
4.124896323E0,4.782654285E0,8.542376757E-1,9.929615974E0,1.105444605E1
4.127389396E0,4.682155609E0,8.829515576E-1,9.776474953E0,1.087573662E1
4.129882521E0,4.849653244E0,1.050449133E0,1.018863869E1,1.133273746E1
4.132374760E0,4.567300320E0,9.834501147E-1,1.023170948E1,1.124790137E1
4.134830229E0,4.293920040E0,9.930213690E-1,1.006839943E1,1.099074646E1
4.137322469E0,3.839283943E0,8.207381964E-1,1.016471100E1,1.089656194E1
4.139814708E0,3.609572887E0,7.010970116E-1,1.003011417E1,1.068287151E1
4.142306896E0,3.523431301E0,6.771687865E-1,9.987043381E0,1.061198196E1
4.144799135E0,3.676572084E0,6.915257573E-1,9.963115692E0,1.064232420E1
4.147291427E0,3.585644722E0,7.298108935E-1,9.910472870E0,1.056441880E1
4.149783667E0,3.399004459E0,6.388836503E-1,9.915258408E0,1.050113103E1
4.152275958E0,3.240479946E0,5.766702294E-1,1.001575756E1,1.054270641E1
4.154768198E0,3.135195971E0,4.899304509E-1,1.007318497E1,1.056118085E1
4.157260646E0,2.982055187E0,3.272185028E-1,1.010668468E1,1.054252344E1
4.159762417E0,2.757129908E0,1.022931710E-1,1.010189915E1,1.047189551E1
4.162254865E0,2.268395901E0,-1.513460279E-1,1.010668468E1,1.035922781E1
4.164747312E0,9.996016622E-1,-4.049852192E-1,1.019342422E1,1.025032263E1
4.167239708E0,-5.276173949E-1,-1.417747438E-1,1.024606609E1,1.026062135E1
4.169732156E0,-1.543370634E-1,3.367897868E-1,9.972686768E0,9.979565554E0
4.172224656E0,6.580262631E-2,3.080759048E-1,9.958329201E0,9.963310756E0
4.174717104E0,6.580262631E-2,3.655036688E-1,1.006361389E1,1.007046411E1
4.177209552E0,3.708875179E-2,2.985046208E-1,1.007318497E1,1.007767513E1
4.179702833E0,3.589233849E-3,2.362912297E-1,1.004925728E1,1.005203553E1
4.182214083E0,3.230310604E-2,2.937189937E-1,9.948758125E0,9.953145361E0
4.184725281E0,-1.076770201E-2,3.080759048E-1,9.920044899E0,9.924833374E0
4.187218562E0,3.589233849E-3,2.745763958E-1,9.824331284E0,9.828168204E0
4.189711844E0,1.998006850E-1,2.889333367E-1,9.786046028E0,9.792349036E0
4.192205125E0,8.081758618E-1,4.660021961E-1,9.786046028E0,9.830412155E0
4.194698406E0,2.785843849E0,8.877372146E-1,9.719047546E0,1.014932946E1
4.197191635E0,3.992424488E0,1.069591761E0,9.709476471E0,1.055260220E1
4.199684917E0,4.102494240E0,8.303094506E-1,9.800403595E0,1.065681863E1
4.202178198E0,4.011567116E0,5.718846321E-1,9.723833084E0,1.053435582E1
4.204671635E0,3.733999729E0,4.660021961E-1,9.599406242E0,1.031060193E1
4.207168458E0,3.144767046E0,3.990031779E-1,9.618548393E0,1.012744965E1
4.209665229E0,2.675773859E0,4.037888348E-1,9.503693581E0,9.881447406E0
4.212158667E0,2.139183521E0,5.138586760E-1,9.551549911E0,9.801645912E0
4.214652052E0,1.617548108E0,5.335994363E-1,9.551549911E0,9.702231493E0
4.217145490E0,1.138385415E0,5.090730190E-1,9.570692062E0,9.651591747E0
4.219638927E0,7.268198729E-1,4.468596280E-1,9.800403595E0,9.837472301E0
4.222132365E0,3.296113312E-1,3.032902777E-1,1.022213840E1,1.023194714E1
4.224625802E0,1.519442350E-1,4.965107143E-2,1.080120182E1,1.080238460E1
4.227119240E0,6.119644046E-1,2.410768867E-1,9.484550476E0,9.507329606E0
4.229612104E0,9.948160052E-1,5.335994363E-1,9.288339615E0,9.356689588E0
4.232092781E0,1.359123230E0,9.116654396E-1,9.058030128E0,9.204686830E0
4.234573406E0,1.627119422E0,1.165304661E0,8.837890625E0,9.061664486E0
4.237066271E0,1.555334687E0,1.069591761E0,9.575477600E0,9.759757363E0
4.239559135E0,1.421336651E0,8.159525394E-1,1.001097202E1,1.014423665E1
4.242052000E0,1.406979680E0,6.867401004E-1,1.004447079E1,1.016575610E1
4.244544865E0,1.210170031E0,5.186443329E-1,1.016949654E1,1.025437288E1
4.247037729E0,1.013958573E0,4.181457460E-1,1.030827999E1,1.036646489E1
4.249530646E0,9.804590940E-1,3.224328458E-1,1.073420238E1,1.078370826E1
4.252023562E0,1.171884894E0,4.181457460E-1,1.053799057E1,1.061119246E1
4.254516583E0,1.023529887E0,3.272185028E-1,1.097348499E1,1.102597199E1
4.257016583E0,7.698906660E-1,3.942175210E-1,1.081077290E1,1.084531925E1
4.259509604E0,1.066600680E0,4.851447940E-1,1.085384369E1,1.091691006E1
4.262002625E0,1.473978758E0,4.612165689E-1,1.091605663E1,1.102477331E1
4.264495646E0,1.593619823E0,3.320041299E-1,1.111226845E1,1.123086644E1
4.266988667E0,-3.553341627E-1,-1.837089539E0,1.757707787E1,1.767639179E1
4.269481740E0,1.710868180E-1,-1.693520188E0,1.132343483E1,1.145065315E1
4.271974760E0,2.953341246E0,-6.520441920E-2,5.768496990E0,6.480897596E0
4.274467833E0,3.374478102E0,5.910272002E-1,7.765307903E0,8.487427316E0
4.276960854E0,3.609572887E0,5.766702294E-1,8.622536659E0,9.365345878E0
4.279453615E0,3.470789194E0,4.085744619E-1,8.828319550E0,9.494868972E0
4.281933875E0,2.809772015E0,1.794616925E-3,1.074855900E1,1.110974088E1
4.284426635E0,2.857628345E0,-3.649054468E-2,9.747760773E0,1.015806140E1
4.286919396E0,2.690130949E0,4.486542568E-2,9.527621269E0,9.900221436E0
4.289412156E0,2.871985435E0,2.602194548E-1,8.790034294E0,9.250984672E0
4.291904917E0,2.225325108E0,1.884347796E-1,9.680762291E0,9.935025820E0
4.294397625E0,2.057827473E0,1.932204217E-1,9.541978836E0,9.763265240E0
4.296890385E0,1.966900229E0,1.214357466E-1,1.016471100E1,1.035397474E1
4.299383146E0,1.904686809E0,1.118644550E-1,1.002532864E1,1.020527118E1
4.301876375E0,2.374278307E0,3.415754437E-1,9.197412491E0,9.505065375E0
4.304380021E0,2.009970903E0,3.176472187E-1,9.886545181E0,1.009379306E1
4.306883615E0,2.560918331E0,6.053841114E-1,8.727820396E0,9.115900476E0
4.309376844E0,2.206182480E0,4.660021961E-1,1.015035343E1,1.039779178E1
4.311870021E0,2.076970100E0,2.123630047E-1,9.972686768E0,1.018888533E1
4.314363250E0,2.350350142E0,3.128615618E-1,9.417551994E0,9.711452709E0
4.316856531E0,1.957328916E0,3.272185028E-1,9.833903313E0,1.003214149E1
4.319349760E0,2.292324066E0,4.995017350E-1,9.795618057E0,1.007265530E1
4.321842990E0,2.081755638E0,5.138586760E-1,1.022692394E1,1.044929331E1
4.324336219E0,2.134397745E0,3.415754437E-1,9.312267303E0,9.559845702E0
4.326829552E0,9.086744189E-1,4.007977992E-2,1.036570740E1,1.040553629E1
4.329325594E0,4.588237405E-1,6.580262445E-3,1.149093246E1,1.150009093E1
4.331821635E0,1.354337573E0,3.607180119E-1,1.057627583E1,1.066873742E1
4.334314969E0,2.757129908E0,6.915257573E-1,1.019342422E1,1.058233767E1
4.336808302E0,3.336193085E0,9.116654396E-1,9.355338097E0,9.974150043E0
4.339301635E0,2.637488842E0,8.255237937E-1,1.050449181E1,1.086196046E1
4.341794969E0,2.728415966E0,7.441678643E-1,1.045184898E1,1.082770459E1
4.344288302E0,2.637488842E0,4.085744619E-1,1.008275604E1,1.043001677E1
4.346781687E0,2.220539331E0,1.405783296E-1,9.733404160E0,9.984473633E0
4.349275073E0,2.848057270E0,1.692921966E-1,9.924830437E0,1.032677826E1
4.351768042E0,2.781058073E0,6.400800496E-2,1.000618649E1,1.038567037E1
4.354244448E0,2.910270452E0,1.501496136E-1,9.982257843E0,1.039892738E1
4.356737417E0,3.278765202E0,2.889333367E-1,9.604191780E0,1.015255059E1
4.359230385E0,3.580859184E0,4.037888348E-1,9.484550476E0,1.014604828E1
4.361723354E0,4.083351612E0,5.527420044E-1,1.018863869E1,1.099034314E1
4.364216323E0,3.939782381E0,4.181457460E-1,9.733404160E0,1.050884806E1
4.366709292E0,3.168695450E0,1.794616925E-3,1.120379353E1,1.164326515E1
4.369202260E0,4.025924206E0,-1.256231871E-2,9.642477036E0,1.044919073E1
4.371695281E0,4.030709743E0,1.794616925E-3,9.374481201E0,1.020428939E1
4.374188250E0,3.896711588E0,-1.256231871E-2,9.929615974E0,1.066685485E1
4.376681062E0,3.949353695E0,4.007977992E-2,9.446265221E0,1.023869755E1
4.379165750E0,4.308277130E0,1.070788130E-1,1.026042366E1,1.112874707E1
4.381658562E0,4.346562386E0,3.846462369E-1,9.508479118E0,1.046191820E1
4.384151323E0,3.504288673E0,1.214357466E-1,9.948758125E0,1.054858161E1
4.386644083E0,2.752344131E0,-8.913264424E-2,1.116491032E1,1.149950282E1
4.389136896E0,3.240479946E0,2.123630047E-1,8.023732185E0,8.655985589E0
4.391629708E0,2.757129908E0,-2.991028363E-3,1.021256733E1,1.057819955E1
4.394122521E0,2.393420935E0,-2.327020019E-1,1.061456108E1,1.088354358E1
4.396615281E0,3.230908871E0,-6.520441920E-2,9.924830437E0,1.043768571E1
4.399108615E0,3.643072367E0,1.136590727E-2,9.321838379E0,1.000843525E1
4.401613458E0,3.781856298E0,2.650051117E-1,9.398408890E0,1.013423675E1
4.404118250E0,3.628715515E0,2.650051117E-1,1.043749237E1,1.105346330E1
4.406611583E0,3.422932863E0,2.027917206E-1,1.077727318E1,1.130960702E1
4.409104812E0,2.570489645E0,5.443671346E-2,9.369695663E0,9.716047406E0
4.411598146E0,1.852044702E0,2.602194548E-1,1.055713367E1,1.072151366E1
4.414091479E0,3.077768087E0,2.027917206E-1,9.963115692E0,1.042964310E1
4.416584812E0,3.072982550E0,1.310070455E-1,1.072941685E1,1.116157563E1
4.419078146E0,3.494717360E0,4.037888348E-1,9.106484413E0,9.762384607E0
4.421571427E0,3.144767046E0,3.176472187E-1,1.008275604E1,1.056657130E1
4.424064083E0,2.670988321E0,3.032902777E-1,1.049970531E1,1.083835667E1
4.426541635E0,2.637488842E0,4.803591371E-1,9.350552559E0,9.727277391E0
4.429019135E0,2.225325108E0,3.942175210E-1,1.060977554E1,1.084780237E1
4.431511792E0,3.087339401E0,6.101697683E-1,9.637691498E0,1.013849442E1
4.434004344E0,2.809772015E0,7.298108935E-1,9.101698875E0,9.553447814E0
4.436497000E0,3.039483070E0,9.547362328E-1,9.742975235E0,1.025063632E1
4.438989604E0,2.795415163E0,1.012163997E0,9.599406242E0,1.004924983E1
4.441482260E0,2.862414122E0,9.690931439E-1,9.608977318E0,1.007298373E1
4.443974917E0,1.847259045E0,6.963114142E-1,1.007318497E1,1.026480740E1
4.446467521E0,1.545763373E0,6.197410822E-1,1.035135078E1,1.048446119E1
4.448960594E0,1.694118381E0,4.755735099E-1,9.829116821E0,9.985376545E0
4.451463458E0,1.560120344E0,4.564309120E-1,9.752547264E0,9.887086669E0
