"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.286683539E0,6.946962357E0,1.265803218E0,6.061019897E0,9.305831826E0
7.289175101E0,7.037889481E0,1.117448211E0,6.065805435E0,9.358128788E0
7.291666612E0,7.037889481E0,9.786644578E-1,6.017949104E0,9.311572578E0
7.294158174E0,7.061817646E0,8.207381964E-1,5.945566177E0,9.267828053E0
7.296649737E0,7.023532867E0,7.633104324E-1,5.840281963E0,9.166326973E0
7.299141247E0,6.980462074E0,6.771687865E-1,5.797211170E0,9.099069496E0
7.301632809E0,6.946962357E0,6.101697683E-1,5.734997749E0,9.028997304E0
7.304124320E0,6.889534473E0,5.042873621E-1,5.854638577E0,9.055207555E0
7.306616507E0,6.832107067E0,4.325026870E-1,5.888138294E0,9.029668771E0
7.309124112E0,6.822535515E0,4.133601189E-1,5.916851997E0,9.040298391E0
7.311631716E0,6.750751019E0,3.655036688E-1,6.037091732E0,9.063813150E0
7.314123903E0,6.616752625E0,2.697907388E-1,6.108876228E0,9.009582183E0
7.316616091E0,6.525825500E0,2.075773627E-1,6.156732559E0,8.974120716E0
7.319108278E0,6.352943897E0,1.405783296E-1,6.156732559E0,8.847881907E0
7.321600466E0,6.161518097E0,5.922235921E-2,6.190232277E0,8.734230830E0
7.324092653E0,6.032305717E0,-2.691925503E-2,6.104090691E0,8.581920535E0
7.326584841E0,5.888736725E0,-1.322034448E-1,5.979663849E0,8.393514026E0
7.329077080E0,5.797809124E0,-1.800599098E-1,5.830710411E0,8.224609177E0
7.331569268E0,5.730810165E0,-2.327020019E-1,5.658427238E0,8.056930817E0
7.334061664E0,5.716453075E0,-4.049852192E-1,5.600999832E0,8.013304431E0
7.336563278E0,5.721239090E0,-5.491527915E-1,5.462215900E0,7.929057198E0
7.339055674E0,5.754738331E0,-7.166503668E-1,5.380859852E0,7.911021031E0
7.341548070E0,5.826523304E0,-8.841479421E-1,5.299503803E0,7.925580859E0
7.344040414E0,5.912664890E0,-1.089930773E0,5.079364300E0,7.870673217E0
7.346532809E0,6.013163090E0,-1.156929731E0,4.945366383E0,7.871039665E0
7.349025205E0,6.118447304E0,-1.252642632E0,4.772484779E0,7.860096815E0
7.351517341E0,6.199803352E0,-1.305284739E0,4.652843475E0,7.860679504E0
7.354005466E0,6.285944939E0,-1.377069473E0,4.624129772E0,7.924140348E0
7.356493539E0,6.314659119E0,-1.391426325E0,4.643272400E0,7.960588269E0
7.358985674E0,6.309873104E0,-1.415354609E0,4.748556614E0,8.022874620E0
7.361477862E0,6.376872540E0,-1.453639746E0,4.834698200E0,8.133380514E0
7.363969997E0,6.477370739E0,-1.463211060E0,5.012365341E0,8.319923354E0
7.366462132E0,6.530611038E0,-1.539781332E0,5.294718266E0,8.547154415E0
7.368954320E0,6.458228111E0,-1.520638824E0,5.629713535E0,8.701420991E0
7.371446455E0,6.439085960E0,-1.515853167E0,5.945566177E0,8.894346294E0
7.373938643E0,6.405586243E0,-1.534995675E0,6.319444656E0,9.128150284E0
7.376430778E0,6.367300987E0,-1.429711580E0,6.573083878E0,9.262398649E0
7.378923122E0,6.386443615E0,-1.372283816E0,6.812366009E0,9.438122459E0
7.381424841E0,6.338587284E0,-1.305284739E0,6.999006271E0,9.532446999E0
7.383917184E0,6.214160442E0,-1.310070395E0,7.162316322E0,9.572400407E0
7.386409528E0,6.089733601E0,-1.290927768E0,7.272386074E0,9.572823462E0
7.388901872E0,5.950950146E0,-1.295713425E0,7.492526054E0,9.655600841E0
7.391394216E0,5.821737289E0,-1.348355532E0,7.597810268E0,9.666302736E0
7.393886559E0,5.745167255E0,-1.506281853E0,7.698308468E0,9.723157156E0
7.396378903E0,5.721239090E0,-1.631306887E0,7.707880020E0,9.736793789E0
7.398871247E0,5.749952793E0,-1.774876237E0,7.698308468E0,9.771187034E0
7.401363643E0,5.812166214E0,-1.932802439E0,7.559525013E0,9.729512824E0
7.403856299E0,5.917450428E0,-1.995015860E0,7.430312634E0,9.705970002E0
7.406355309E0,5.946164131E0,-2.095514536E0,7.238886833E0,9.599454757E0
7.408854268E0,6.061019897E0,-2.133799553E0,6.994220734E0,9.497799029E0
7.411346924E0,6.080162525E0,-2.186441660E0,6.726224422E0,9.326896507E0
7.413839476E0,6.056233883E0,-2.186441660E0,6.391229153E0,9.072282296E0
7.416332132E0,5.989234924E0,-2.234298229E0,6.142375946E0,8.865201962E0
7.418824789E0,5.922235966E0,-2.310868502E0,5.994020939E0,8.737349660E0
7.421317393E0,5.893522263E0,-2.425724030E0,5.825924873E0,8.634763596E0
7.423810049E0,5.907878876E0,-2.540579557E0,5.912066460E0,8.735565644E0
7.426302653E0,5.860022545E0,-2.627319336E0,5.830710411E0,8.674091020E0
7.428795466E0,5.907878876E0,-2.727817774E0,5.902495384E0,8.785412590E0
7.431293122E0,5.989234924E0,-2.746960402E0,5.979663849E0,8.897927072E0
7.433790726E0,6.017949104E0,-2.813959360E0,5.984449387E0,8.941348509E0
7.436283539E0,5.998806477E0,-2.880958557E0,6.032305717E0,8.981888088E0
7.438776403E0,5.965306759E0,-2.861815929E0,5.921638012E0,8.879226987E0
7.441269216E0,5.879165173E0,-2.924029350E0,5.950351715E0,8.861219798E0
7.443762028E0,5.778666496E0,-2.995813847E0,5.787639618E0,8.710032114E0
7.446254841E0,5.816951752E0,-2.976671457E0,5.600999832E0,8.606317433E0
7.448747132E0,5.898307800E0,-3.048455954E0,5.510072231E0,8.628094494E0
7.451230570E0,5.879165173E0,-3.101098061E0,5.203791142E0,8.441613267E0
7.453713955E0,5.864808083E0,-3.139383316E0,5.117649555E0,8.392975540E0
7.456206247E0,5.754738331E0,-3.187239647E0,5.151148796E0,8.355228527E0
7.458698539E0,5.663811207E0,-3.225524902E0,5.328217983E0,8.418591044E0
7.461190830E0,5.563312531E0,-3.192025423E0,5.471786976E0,8.430891135E0
7.463683174E0,5.558526993E0,-3.225524902E0,5.778068542E0,8.642181976E0
7.466175466E0,5.529813290E0,-3.239881754E0,5.888138294E0,8.703208682E0
7.468667757E0,5.481956482E0,-3.249453068E0,6.037091732E0,8.778226967E0
7.471160101E0,5.433502197E0,-3.287738323E0,6.166304111E0,8.851862844E0
7.473652809E0,5.414359570E0,-3.292523861E0,6.266802311E0,8.912284451E0
7.476154737E0,5.328217983E0,-3.306880951E0,6.285944939E0,8.879103123E0
7.478656664E0,5.333003521E0,-3.321237803E0,6.372086525E0,8.948465443E0
7.481149372E0,5.356931686E0,-3.431307554E0,6.372086525E0,9.004114354E0
7.483642080E0,5.366502762E0,-3.503092289E0,6.329015732E0,9.007077640E0
7.486134737E0,5.428716183E0,-3.695116282E0,6.333801746E0,9.123699266E0
7.488627445E0,5.380859852E0,-3.833899975E0,6.419943333E0,9.212389167E0
7.491120153E0,5.409573555E0,-3.982254982E0,6.482156754E0,9.334891374E0
7.493612705E0,5.457430363E0,-4.140181541E0,6.563512325E0,9.487061895E0
7.496102653E0,5.548955917E0,-4.216751575E0,6.716653347E0,9.679118648E0
7.498592601E0,5.558526993E0,-4.245465755E0,6.778866768E0,9.740340675E0
7.501085153E0,5.649454117E0,-4.183252335E0,6.855436802E0,9.819009403E0
7.503577705E0,5.687739372E0,-4.140181541E0,7.085746288E0,9.984952820E0
7.506070257E0,5.716453075E0,-4.101896286E0,7.238886833E0,1.009479428E1
7.508562809E0,5.692524910E0,-4.087539196E0,7.267600536E0,1.009608013E1
7.511055309E0,5.587240696E0,-4.068396568E0,7.238886833E0,1.000852596E1
7.513547445E0,5.505885124E0,-4.116253376E0,7.224529743E0,9.972569522E0
7.516032080E0,5.342574596E0,-4.168895245E0,7.334599495E0,9.985947157E0
7.518516716E0,5.175076962E0,-4.250251293E0,7.392027378E0,9.974373483E0
7.521008851E0,5.012365341E0,-4.307679176E0,7.444669247E0,9.955049291E0
7.523500934E0,4.902295589E0,-4.336392879E0,7.454240799E0,9.919803987E0
7.525993070E0,4.820939541E0,-4.331607342E0,7.444669247E0,9.870530908E0
7.528485205E0,4.854438782E0,-4.322035789E0,7.411170006E0,9.857535701E0
7.530977289E0,4.902295589E0,-4.278964996E0,7.334599495E0,9.805018778E0
7.533469424E0,4.964509010E0,-4.288536549E0,7.229315281E0,9.762217723E0
7.535961507E0,5.060221672E0,-4.274179459E0,7.071389198E0,9.689117535E0
7.538453955E0,5.175076962E0,-4.307679176E0,6.845865726E0,9.602260098E0
7.540953799E0,5.313860893E0,-4.307679176E0,6.467799664E0,9.414119713E0
7.543453643E0,5.414359570E0,-4.322035789E0,6.094519138E0,9.227049715E0
7.545946091E0,5.534598827E0,-4.331607342E0,5.840281963E0,9.138024937E0
7.548438539E0,5.601597786E0,-4.369892120E0,5.605785370E0,9.049789197E0
7.550930934E0,5.582455158E0,-4.417748928E0,5.490929604E0,8.990585025E0
7.553423382E0,5.486742496E0,-4.489533424E0,5.490929604E0,8.967193625E0
7.555915778E0,5.423930645E0,-4.508676052E0,5.510072231E0,8.950311692E0
7.558407445E0,5.285147190E0,-4.532604218E0,5.467001438E0,8.852422637E0
7.560885778E0,5.079364300E0,-4.523033142E0,5.065007210E0,8.480098380E0
7.563364112E0,5.084149837E0,-4.360321045E0,4.801198483E0,8.240903230E0
7.565855778E0,5.361717224E0,-4.250251293E0,5.648856163E0,8.872554514E0
7.568347445E0,5.242076397E0,-4.322035789E0,6.233303070E0,9.220272527E0
7.570839112E0,5.337789059E0,-4.446462631E0,6.597012043E0,9.580375246E0
7.573330726E0,5.280361176E0,-4.585246563E0,6.367300987E0,9.457759885E0
7.575822289E0,5.232504845E0,-4.551746845E0,6.051448345E0,9.204212805E0
7.578314320E0,5.366502762E0,-4.436891556E0,6.525227547E0,9.542743479E0
7.580812705E0,5.280361176E0,-4.465605259E0,6.893722057E0,9.764591557E0
7.583311091E0,5.285147190E0,-4.489533424E0,7.066603661E0,9.900786761E0
7.585803122E0,5.256433010E0,-4.465605259E0,7.042675018E0,9.857534668E0
7.588295101E0,5.170291424E0,-4.460819721E0,6.860222340E0,9.679539067E0
7.590787132E0,5.084149837E0,-4.427320004E0,6.597012043E0,9.432407428E0
7.593279164E0,5.069792747E0,-4.503890514E0,6.319444656E0,9.269477279E0
7.595771143E0,4.883152962E0,-4.503890514E0,5.706283569E0,8.757390295E0
7.598263174E0,5.093721390E0,-4.546961308E0,6.094519138E0,9.152268476E0
7.600755153E0,4.959722996E0,-4.801198483E0,6.616154671E0,9.561582593E0
7.603247705E0,4.830510616E0,-5.073980331E0,6.922435760E0,9.848818512E0
7.605753434E0,4.763511658E0,-5.260620594E0,7.080960274E0,1.002522672E1
7.608259164E0,4.706083775E0,-5.308476925E0,7.080960274E0,1.002333029E1
7.610751716E0,4.610371113E0,-5.203192711E0,7.090531826E0,9.929973704E0
7.613244268E0,4.596014023E0,-5.088337421E0,7.009175777E0,9.805257146E0
7.615736820E0,4.581656933E0,-4.949553490E0,6.908079147E0,9.654595668E0
7.618229372E0,4.576871395E0,-4.786841869E0,6.874579430E0,9.545755559E0
7.620721976E0,4.533800602E0,-4.753342152E0,6.745367050E0,9.415390919E0
7.623214528E0,4.543372154E0,-4.782055855E0,6.549155712E0,9.295253050E0
7.625707132E0,4.529015064E0,-4.853840828E0,6.348158360E0,9.185361332E0
7.628199737E0,4.505086899E0,-4.968696117E0,6.242874146E0,9.162817616E0
7.630692341E0,4.466801643E0,-5.054837704E0,6.113661766E0,9.103876170E0
7.633185570E0,4.462016106E0,-5.126622677E0,5.931209087E0,9.020592499E0
7.635678174E0,4.466801643E0,-5.179264545E0,5.778068542E0,8.953388980E0
7.638170726E0,4.471587181E0,-5.169693470E0,5.581857204E0,8.824848573E0
7.640663278E0,4.452444553E0,-5.131408215E0,5.356931686E0,8.651724097E0
7.643155882E0,4.466801643E0,-5.078765869E0,5.208576679E0,8.536711937E0
7.645648487E0,4.442873478E0,-5.016552448E0,5.108078003E0,8.425994546E0
7.648141039E0,4.380061626E0,-4.968696117E0,5.160720348E0,8.396780066E0
7.650633382E0,4.293920040E0,-4.968696117E0,5.280361176E0,8.426618810E0
7.653116403E0,4.226921082E0,-4.973481655E0,5.428716183E0,8.489601934E0
7.655608747E0,4.126422882E0,-5.016552448E0,5.600999832E0,8.576967027E0
7.658101039E0,4.011567116E0,-5.073980331E0,5.787639618E0,8.679557562E0
7.660593330E0,3.906282902E0,-5.117051125E0,5.921638012E0,8.746945471E0
7.663085674E0,3.796213150E0,-5.174479008E0,6.084948063E0,8.843814800E0
7.665577966E0,3.743571043E0,-5.236692429E0,6.156732559E0,8.907447870E0
7.668070049E0,3.829712629E0,-5.246263504E0,6.204588890E0,8.982588874E0
7.670557862E0,3.877569199E0,-5.231906891E0,6.305087566E0,9.064354463E0
7.673045674E0,3.973282099E0,-5.179264545E0,6.338587284E0,9.098870294E0
7.675537757E0,3.901497364E0,-5.131408215E0,6.419943333E0,9.097730725E0
7.678029789E0,3.896711588E0,-5.112265587E0,6.577869415E0,9.197172754E0
7.680521820E0,3.839283943E0,-5.131408215E0,6.687939167E0,9.262827957E0
7.683013903E0,3.805784464E0,-5.164907455E0,6.740581512E0,9.305681250E0
7.685505987E0,3.748356581E0,-5.241477966E0,6.745367050E0,9.328625031E0
7.687998070E0,3.733999729E0,-5.265406132E0,6.687939167E0,9.294933352E0
7.690490153E0,3.800998688E0,-5.337191105E0,6.601797581E0,9.301447802E0
7.692982184E0,3.848855257E0,-5.370690346E0,6.558726788E0,9.309935481E0
7.695474424E0,3.920639992E0,-5.337191105E0,6.415157318E0,9.220155652E0
7.697973591E0,3.915854216E0,-5.341976643E0,6.262016773E0,9.115014139E0
7.700465830E0,3.939782381E0,-5.351547718E0,6.195017815E0,9.085108360E0
7.702958018E0,3.949353695E0,-5.346762180E0,6.195017815E0,9.086446288E0
7.705450205E0,3.944568157E0,-5.351547718E0,6.185446739E0,9.080662547E0
7.707942445E0,3.911068678E0,-5.341976643E0,6.290730953E0,9.132714196E0
7.710434684E0,3.915854216E0,-5.380261898E0,6.329015732E0,9.183549012E0
7.712926872E0,3.896711588E0,-5.404190063E0,6.419943333E0,9.252313432E0
7.715419320E0,3.949353695E0,-5.389832973E0,6.496513367E0,9.319462432E0
7.717919789E0,3.968496323E0,-5.418546677E0,6.491727829E0,9.340885470E0
7.720412237E0,4.054637909E0,-5.399404526E0,6.539584160E0,9.399990361E0
7.722904684E0,4.116851330E0,-5.418546677E0,6.467799664E0,9.388372886E0
7.725397080E0,4.179064751E0,-5.437689304E0,6.357729912E0,9.351672406E0
7.727889528E0,4.198207378E0,-5.466403484E0,6.276373863E0,9.321983754E0
7.730381976E0,4.226921082E0,-5.523830891E0,6.151947021E0,9.285796772E0
7.732874424E0,4.226921082E0,-5.547759533E0,6.041877270E0,9.227609583E0
7.735366872E0,4.174279213E0,-5.629115105E0,5.950351715E0,9.193379647E0
7.737859320E0,4.145565033E0,-5.662614822E0,5.959922791E0,9.207149165E0
7.740351768E0,4.064209461E0,-5.629115105E0,6.008377552E0,9.181793736E0
7.742843695E0,3.949353695E0,-5.638686657E0,6.156732559E0,9.235666604E0
7.745336143E0,3.867997885E0,-5.576473236E0,6.290730953E0,9.253742881E0
7.747828591E0,3.791427374E0,-5.542973518E0,6.386443615E0,9.267477489E0
7.750320987E0,3.748356581E0,-5.519045353E0,6.458228111E0,9.285405161E0
7.752813434E0,3.772284985E0,-5.533402443E0,6.501298904E0,9.333571880E0
7.755305882E0,3.724428415E0,-5.552545071E0,6.486942291E0,9.315714899E0
7.757798278E0,3.628715515E0,-5.566901684E0,6.515655994E0,9.306543058E0
7.760290830E0,3.604787350E0,-5.600401402E0,6.463014126E0,9.280600158E0
7.762787132E0,3.566502094E0,-5.590830326E0,6.415157318E0,9.226676777E0
7.765279684E0,3.566502094E0,-5.576473236E0,6.376872540E0,9.191381524E0
7.767772184E0,3.585644722E0,-5.576473236E0,6.348158360E0,9.178944187E0
7.770264684E0,3.523431301E0,-5.538187981E0,6.376872540E0,9.151535261E0
7.772757237E0,3.523431301E0,-5.504688263E0,6.405586243E0,9.151376733E0
7.775249789E0,3.499503136E0,-5.509474277E0,6.463014126E0,9.185389518E0
7.777742341E0,3.442075491E0,-5.490331650E0,6.553941250E0,9.216603019E0
7.780234893E0,3.432504177E0,-5.552545071E0,6.549155712E0,9.246852558E0
7.782727393E0,3.408575773E0,-5.614758492E0,6.568298340E0,9.289049725E0
7.785219789E0,3.379862070E0,-5.676971912E0,6.534798622E0,9.292742907E0
7.787704893E0,3.331407309E0,-5.763711452E0,6.530013084E0,9.325219314E0
7.790197289E0,3.321835995E0,-5.744568825E0,6.482156754E0,9.276476785E0
7.792689684E0,3.399004459E0,-5.763711452E0,6.482156754E0,9.316220113E0
7.795182028E0,3.451646566E0,-5.749354839E0,6.424728870E0,9.286877093E0
7.797674424E0,3.470789194E0,-5.720640659E0,6.348158360E0,9.223406190E0
7.800166820E0,3.485146284E0,-5.681757450E0,6.348158360E0,9.204766532E0
7.802659164E0,3.485146284E0,-5.691328526E0,6.319444656E0,9.190911041E0
7.805151664E0,3.379862070E0,-5.667400360E0,6.419943333E0,9.206441595E0
7.807648122E0,3.278765202E0,-5.676971912E0,6.482156754E0,9.219363726E0
7.810140622E0,3.221337557E0,-5.672185898E0,6.630511761E0,9.301311452E0
7.812633122E0,3.240479946E0,-5.653043270E0,6.735795975E0,9.371689064E0
7.815125570E0,3.269193888E0,-5.595615864E0,6.831508636E0,9.416371691E0
7.817618070E0,3.293122053E0,-5.586044312E0,6.884150982E0,9.457276492E0
7.820110570E0,3.350549936E0,-5.600401402E0,6.960721016E0,9.541609812E0
7.822603070E0,3.297907829E0,-5.576473236E0,6.970292568E0,9.516208714E0
7.825095726E0,3.297907829E0,-5.571687698E0,6.984649181E0,9.523929024E0
7.827588382E0,3.259622574E0,-5.557330608E0,6.936792850E0,9.467214895E0
7.830080882E0,3.197409153E0,-5.586044312E0,6.821937561E0,9.379027051E0
7.832573382E0,3.116053343E0,-5.571687698E0,6.831508636E0,9.350026871E0
7.835065830E0,3.053839922E0,-5.538187981E0,6.697510719E0,9.211629292E0
7.837558330E0,2.986840963E0,-5.514259815E0,6.611369133E0,9.112545312E0
7.840050882E0,2.938984394E0,-5.432903767E0,6.625725746E0,9.058383646E0
7.842543382E0,2.881556749E0,-5.432903767E0,6.553941250E0,8.987433368E0
7.845035882E0,2.848057270E0,-5.322834015E0,6.525227547E0,8.889464928E0
7.847528382E0,2.757129908E0,-5.270191669E0,6.553941250E0,8.850470692E0
7.850020882E0,2.694916487E0,-5.270191669E0,6.525227547E0,8.809999412E0
7.852514320E0,2.718844652E0,-5.212764263E0,6.573083878E0,8.818756101E0
7.855006820E0,2.661417007E0,-5.231906891E0,6.544369698E0,8.791175402E0
7.857499320E0,2.623131752E0,-5.241477966E0,6.616154671E0,8.838971325E0
7.859991820E0,2.536990166E0,-5.255835056E0,6.664011002E0,8.858282219E0
7.862484320E0,2.513062000E0,-5.270191669E0,6.678368092E0,8.870794847E0
7.864976872E0,2.479562521E0,-5.246263504E0,6.711867332E0,8.872467196E0
7.867469268E0,2.436491728E0,-5.198407173E0,6.702296257E0,8.825004487E0
7.869959632E0,2.503490686E0,-5.231906891E0,6.774080753E0,8.917874488E0
7.872449945E0,2.603989124E0,-5.356333256E0,6.774080753E0,9.019935441E0
7.874942341E0,2.594418049E0,-5.294120312E0,6.530013084E0,8.797714804E0
7.877434737E0,2.627917528E0,-5.246263504E0,6.424728870E0,8.700940889E0
7.879927080E0,2.613560438E0,-5.222335339E0,6.400800705E0,8.664510039E0
7.882419476E0,2.608774900E0,-5.212764263E0,6.290730953E0,8.576241232E0
7.884911872E0,2.637488842E0,-5.294120312E0,6.290730953E0,8.634659993E0
7.887404007E0,2.670988321E0,-5.375475883E0,6.295516491E0,8.698473859E0
7.889891403E0,2.747558594E0,-5.499902725E0,6.357729912E0,8.844135788E0
7.892378799E0,2.838485956E0,-5.566901684E0,6.338587284E0,8.900847467E0
7.894870934E0,2.900699139E0,-5.557330608E0,6.309873104E0,8.894519525E0
7.897363018E0,2.934198856E0,-5.542973518E0,6.266802311E0,8.866052648E0
7.899855153E0,2.905484915E0,-5.538187981E0,6.252445698E0,8.843440841E0
7.902347237E0,2.833700180E0,-5.495117188E0,6.166304111E0,8.732094595E0
7.904839320E0,2.723630428E0,-5.480760098E0,6.204588890E0,8.715148722E0
7.907331403E0,2.613560438E0,-5.475974560E0,6.185446739E0,8.664683890E0
7.909823330E0,2.484348059E0,-5.408975601E0,6.185446739E0,8.584215380E0
7.912315257E0,2.407777786E0,-5.356333256E0,6.166304111E0,8.515339465E0
7.914807341E0,2.306680918E0,-5.313262463E0,6.156732559E0,8.453217769E0
7.917299424E0,2.215753794E0,-5.274977684E0,6.084948063E0,8.352337839E0
7.919791507E0,2.048256159E0,-5.236692429E0,6.171089649E0,8.348691415E0
7.922283643E0,1.904686809E0,-5.298905849E0,6.166304111E0,8.350421632E0
7.924775778E0,1.871187329E0,-5.260620594E0,6.262016773E0,8.389775034E0
7.927267862E0,1.828116536E0,-5.227120876E0,6.381658077E0,8.449281777E0
7.929759997E0,1.751546144E0,-5.188836098E0,6.419943333E0,8.438459951E0
7.932252184E0,1.655833244E0,-5.145765305E0,6.439085960E0,8.407289237E0
7.934746351E0,1.430907965E0,-5.050052166E0,6.333801746E0,8.226029969E0
7.937240518E0,1.167099237E0,-5.006981373E0,6.180660725E0,8.039437175E0
7.939732705E0,1.124028444E0,-4.944767952E0,6.362515450E0,8.136078471E0
7.942224945E0,1.004387259E0,-5.026124001E0,6.611369133E0,8.365459823E0
7.944717132E0,1.047458172E0,-5.078765869E0,6.778866768E0,8.534873522E0
7.947209320E0,1.100100160E0,-5.131408215E0,7.052246571E0,8.790662792E0
7.949701455E0,1.138385415E0,-5.198407173E0,7.114459991E0,8.884531471E0
7.952193226E0,1.152742267E0,-5.251049519E0,6.970292568E0,8.802687900E0
7.954677966E0,1.291526079E0,-5.255835056E0,6.908079147E0,8.775727848E0
7.957162705E0,1.378265858E0,-5.265406132E0,7.013961315E0,8.878050002E0
7.959654476E0,1.406979680E0,-5.380261898E0,7.071389198E0,8.996185586E0
7.962146247E0,1.526620865E0,-5.404190063E0,7.052246571E0,9.014988808E0
7.964638018E0,1.636690736E0,-5.442475319E0,6.955935478E0,8.982445799E0
7.967129789E0,1.722832322E0,-5.475974560E0,6.826723099E0,8.919562593E0
7.969621559E0,1.694118381E0,-5.456831932E0,6.520441532E0,8.669671827E0
7.972113330E0,1.832902193E0,-5.389832973E0,6.592226505E0,8.710182560E0
7.974605153E0,1.952543259E0,-5.471189022E0,7.023532867E0,9.114622781E0
7.977097028E0,1.966900229E0,-5.720640659E0,7.238886833E0,9.433764288E0
7.979591247E0,2.038684845E0,-5.864210129E0,7.224529743E0,9.525703457E0
7.982085414E0,2.100898266E0,-5.912066460E0,7.076174736E0,9.457195792E0
7.984577289E0,2.100898266E0,-5.773283005E0,6.687939167E0,9.081470172E0
7.987069164E0,2.268395901E0,-5.715256691E0,6.898507595E0,9.241168002E0
7.989561039E0,2.110469580E0,-5.907280922E0,7.071389198E0,9.452755944E0
7.992052914E0,1.995614052E0,-6.103492260E0,7.033103943E0,9.523636085E0
7.994544737E0,1.914258122E0,-6.079564095E0,6.884150982E0,9.381738564E0
7.997036247E0,1.885544300E0,-5.878567219E0,6.592226505E0,9.031626661E0
7.999521039E0,1.904686809E0,-5.816353798E0,6.975078106E0,9.279521428E0
8.002005830E0,1.545763373E0,-5.974279881E0,7.224529743E0,9.501328039E0
8.004497341E0,1.435693622E0,-6.031707764E0,7.411170006E0,9.662719885E0
8.006988747E0,1.363908887E0,-5.988636971E0,7.511668682E0,9.703050376E0
8.009480257E0,1.229312658E0,-5.883352757E0,7.191030025E0,9.372084192E0
8.011971768E0,1.349551916E0,-5.657829285E0,7.152745247E0,9.219223783E0
8.014463226E0,1.445264935E0,-5.672185898E0,7.760521889E0,9.720503257E0
8.016954737E0,1.214955688E0,-5.849853039E0,7.822735310E0,9.843377755E0
8.019446195E0,1.219741344E0,-5.979065418E0,7.774878979E0,9.883609430E0
8.021937445E0,1.133599758E0,-5.993422508E0,7.693522930E0,9.818169730E0
8.024423643E0,1.028315544E0,-5.998208046E0,7.554739475E0,9.701031964E0
8.026909789E0,9.756734371E-1,-5.902495384E0,7.444669247E0,9.550627760E0
8.029401039E0,9.038887620E-1,-5.782854080E0,7.372884750E0,9.413705208E0
8.031892289E0,8.799605370E-1,-5.629115105E0,7.315456867E0,9.272387858E0
8.034383539E0,8.225327730E-1,-5.576473236E0,7.277172089E0,9.204936041E0
8.036874789E0,6.454638839E-1,-5.480760098E0,6.798008919E0,8.756042493E0
8.039366039E0,8.512466550E-1,-5.341976643E0,7.028318405E0,8.868968087E0
8.041858278E0,9.038887620E-1,-5.514259815E0,7.750950813E0,9.555172145E0
8.044367184E0,7.316055298E-1,-5.715256691E0,7.865806103E0,9.750400573E0
8.046876091E0,9.038887620E-1,-5.849853039E0,7.846663475E0,9.828932961E0
8.049368330E0,8.129615188E-1,-5.945566177E0,7.760521889E0,9.810013435E0
8.051860518E0,7.411768436E-1,-5.926423550E0,7.645666599E0,9.701961500E0
8.054352757E0,6.981059909E-1,-5.916851997E0,7.597810268E0,9.655216746E0
8.056844997E0,5.018945336E-1,-5.830710411E0,7.224529743E0,9.297468044E0
8.059337237E0,4.396811724E-1,-5.624329567E0,7.100102901E0,9.068509460E0
8.061829476E0,5.880361795E-1,-5.542973518E0,7.904091358E0,9.671866530E0
8.064321716E0,3.152543902E-1,-5.638686657E0,8.301898003E0,1.004070132E1
8.066813434E0,3.343969584E-1,-5.730212212E0,8.507680893E0,1.026293269E1
8.069293226E0,2.673979402E-1,-5.749354839E0,8.560322762E0,1.031531427E1
8.071772966E0,1.280160099E-1,-5.739783287E0,8.641678810E0,1.037497532E1
8.074264684E0,8.374879137E-3,-5.624329567E0,8.694320679E0,1.035491986E1
8.076756403E0,-8.255238086E-2,-5.528616905E0,8.703892708E0,1.031165205E1
8.079248122E0,-1.591227055E-1,-5.432903767E0,8.598608017E0,1.017240499E1
8.081739841E0,-2.691925466E-1,-5.361119270E0,8.311469078E0,9.894169126E0
8.084231559E0,-2.739782035E-1,-5.246263504E0,7.889734268E0,9.478726266E0
8.086723278E0,-2.309073806E-1,-5.107480049E0,7.971090317E0,9.469844323E0
8.089215049E0,-1.399801224E-1,-5.011766911E0,8.416753769E0,9.796894712E0
8.091706768E0,-1.830509305E-1,-5.035695076E0,8.608179092E0,9.974591712E0
8.094198591E0,-1.686939895E-1,-5.059623718E0,8.632107735E0,1.000707419E1
8.096693955E0,-1.591227055E-1,-5.064409256E0,8.656036377E0,1.002998140E1
8.099185778E0,-2.787638307E-1,-5.078765869E0,8.694320679E0,1.007287368E1
8.101677549E0,-2.596212626E-1,-5.040481091E0,8.679964066E0,1.004069863E1
8.104169320E0,-1.926222295E-1,-4.968696117E0,8.694320679E0,1.001580034E1
8.106661143E0,-9.212367237E-2,-4.916054249E0,8.689535141E0,9.984192362E0
8.109152966E0,7.058826834E-2,-4.887340069E0,8.632107735E0,9.919897156E0
8.111645362E0,2.524427772E-1,-4.925625324E0,8.622536659E0,9.933461161E0
8.114147862E0,4.444667995E-1,-5.011766911E0,8.589036942E0,9.954241000E0
8.116650362E0,7.890332937E-1,-5.322834015E0,8.617751122E0,1.015976229E1
8.119142757E0,1.272383451E0,-5.897709846E0,8.579465866E0,1.048852590E1
8.121635153E0,1.109671474E0,-5.720640659E0,9.000602722E0,1.072231084E1
8.124127549E0,8.895317912E-1,-5.375475883E0,9.503693581E0,1.095477975E1
8.126619945E0,7.555337548E-1,-5.069194794E0,9.709476471E0,1.097913933E1
