"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.218183854E0,-1.782652885E-1,2.036890268E0,9.814760208E0,1.002547846E1
8.220677292E0,-1.926222295E-1,1.883749604E0,1.005404282E1,1.023080607E1
8.223170729E0,-2.309073806E-1,2.142174482E0,9.522835732E0,9.763535738E0
8.225664115E0,-1.064806059E-1,1.610967875E0,1.025563812E1,1.038193955E1
8.228157136E0,-3.122633696E-1,1.749751568E0,9.771689415E0,9.932021596E0
8.230631146E0,-2.452643216E-1,1.596610904E0,1.041356373E1,1.053810374E1
8.233124167E0,-2.739782035E-1,1.587039590E0,9.838688850E0,9.969631739E0
8.235617188E0,-3.170489967E-1,1.749751568E0,9.886545181E0,1.004519419E1
8.238110156E0,-3.457628787E-1,1.807179332E0,9.829116821E0,9.999849328E0
8.240603177E0,-1.686939895E-1,1.668395638E0,1.007318497E1,1.021180969E1
8.243096146E0,-1.639083475E-1,1.701895118E0,9.690333366E0,9.840013907E0
8.245589896E0,-2.165504545E-1,1.428515077E0,1.005404282E1,1.015732870E1
8.248096302E0,-4.941178858E-1,1.418943882E0,1.001575756E1,1.012783065E1
8.250602656E0,-4.558327198E-1,1.462014675E0,9.800403595E0,9.919333698E0
8.253096406E0,-5.659025311E-1,1.572682738E0,9.714262009E0,9.857000712E0
8.255590156E0,-5.898307562E-1,1.567897081E0,1.010668468E1,1.024457305E1
8.258083906E0,-4.462614357E-1,1.265803218E0,1.004447079E1,1.013374563E1
8.260577656E0,-4.893322289E-1,1.596610904E0,9.623334885E0,9.767148341E0
8.263071406E0,-3.218346536E-1,1.189232826E0,1.064806080E1,1.071909749E1
8.265565156E0,-4.558327198E-1,1.385444283E0,9.733404160E0,9.842072742E0
8.268058959E0,-4.366901219E-1,1.682752490E0,9.561120987E0,9.717890138E0
8.270552709E0,-3.840480447E-1,1.418943882E0,9.972686768E0,1.008044523E1
8.273046146E0,-2.452643216E-1,1.328016520E0,1.011147022E1,1.020125544E1
8.275524323E0,-1.591227055E-1,1.213161111E0,9.742975235E0,9.819503366E0
8.278017761E0,-2.691925466E-1,1.457229018E0,1.013599682E1,1.024374993E1
8.280511198E0,-3.074777126E-1,1.577468276E0,9.996614456E0,1.012498145E1
8.283004584E0,-3.696911037E-1,1.505085468E0,9.766903877E0,9.889103353E0
8.285498021E0,-4.462614357E-1,1.735394597E0,9.537193298E0,9.704060989E0
8.287991459E0,-2.883351147E-1,1.337587833E0,1.013599682E1,1.022793771E1
8.290484896E0,-3.505485058E-1,1.519442320E0,9.508479118E0,9.635495024E0
8.292978334E0,-4.271188378E-1,1.466800332E0,1.014078236E1,1.025521333E1
8.295472448E0,-4.462614357E-1,1.509871125E0,9.790832520E0,9.916615426E0
8.297965886E0,-5.324030519E-1,1.563111424E0,9.719047546E0,9.858329247E0
8.300459323E0,-4.366901219E-1,1.567897081E0,1.029870892E1,1.042652410E1
8.302952761E0,-4.893322289E-1,1.768894196E0,9.723833084E0,9.895522349E0
8.305446198E0,-4.558327198E-1,1.673181176E0,1.023649502E1,1.038234795E1
8.307939636E0,-5.898307562E-1,1.744965911E0,1.021735287E1,1.038205692E1
8.310433073E0,-4.366901219E-1,1.366301775E0,1.015992451E1,1.026067955E1
8.312926563E0,-5.850451589E-1,1.557727575E0,9.953543663E0,1.009167105E1
8.315420000E0,-6.233302951E-1,1.634896040E0,9.264410973E0,9.428188394E0
8.317912969E0,-6.041877270E-1,1.687538147E0,1.030827999E1,1.046295676E1
8.320382448E0,-7.962117195E-1,1.835893154E0,9.714262009E0,9.918232864E0
8.322875417E0,-6.185446382E-1,1.792822361E0,1.022213840E1,1.039658228E1
8.325368334E0,-4.845465720E-1,1.587039590E0,1.020778179E1,1.034177398E1
8.327861250E0,-3.744767308E-1,1.481157184E0,1.018863869E1,1.030254424E1
8.330354219E0,-5.276173949E-1,1.721037745E0,9.546764374E0,9.714991562E0
8.332847188E0,-4.558327198E-1,1.630110383E0,1.003011417E1,1.017193362E1
8.335340104E0,-5.132604837E-1,1.495514154E0,1.023170948E1,1.035315787E1
8.337833698E0,-4.510470629E-1,1.466800332E0,9.972686768E0,1.009006581E1
8.340349584E0,-2.931207716E-1,1.328016520E0,9.891330719E0,9.984386363E0
8.342843177E0,-3.122633696E-1,1.404586911E0,9.920044899E0,1.002385473E1
8.345336771E0,-4.271188378E-1,1.649253011E0,9.967901230E0,1.011244387E1
8.347830313E0,-3.792623878E-1,1.557727575E0,9.982257843E0,1.011018431E1
8.350323906E0,-4.893322289E-1,1.701895118E0,9.891330719E0,1.004859773E1
8.352817500E0,-3.409772217E-1,1.509871125E0,9.977472305E0,1.009682771E1
8.355310417E0,-4.797609448E-1,1.606182218E0,9.652048111E0,9.796531254E0
8.357791719E0,-4.223332107E-1,1.423729420E0,1.033220863E1,1.043838618E1
8.360273021E0,-3.314059377E-1,1.347159147E0,9.896116257E0,9.992886702E0
8.362765938E0,-3.266202807E-1,1.514656782E0,1.015035343E1,1.026793751E1
8.365258802E0,-2.165504545E-1,1.342373490E0,9.747760773E0,9.842139034E0
8.367751667E0,-2.117647976E-1,1.347159147E0,1.015035343E1,1.024155051E1
8.370244584E0,-2.452643216E-1,1.399801254E0,9.766903877E0,9.869752251E0
8.372737448E0,-1.686939895E-1,1.251446247E0,1.031306553E1,1.039008643E1
8.375230365E0,-4.701896608E-1,1.563111424E0,9.470193863E0,9.609837014E0
8.377723281E0,-5.371887088E-1,1.850250125E0,1.012582684E1,1.030749079E1
8.380216198E0,-6.041877270E-1,2.089532375E0,9.652048111E0,9.894100318E0
8.382709271E0,-5.802595019E-1,2.036890268E0,1.003011417E1,1.025128350E1
8.385210521E0,-4.510470629E-1,1.773679733E0,9.905687332E0,1.007333236E1
8.387703594E0,-4.462614357E-1,1.797608018E0,9.929615974E0,1.010088200E1
8.390196667E0,-2.979064286E-1,1.654038668E0,1.026999474E1,1.040660291E1
8.392689688E0,-2.213360965E-1,1.442872047E0,1.014556789E1,1.025004475E1
8.395182761E0,-1.495514214E-1,1.390229940E0,9.900901794E0,9.999148027E0
8.397675834E0,-1.543370634E-1,1.519442320E0,9.991828918E0,1.010787663E1
8.400169844E0,-8.255238086E-2,1.342373490E0,1.027478027E1,1.036242689E1
8.402679323E0,-2.309073806E-1,1.730608940E0,9.829116821E0,9.982978664E0
8.405188750E0,-1.974078715E-1,1.754537225E0,1.016949654E1,1.032162926E1
8.407682761E0,-2.512463741E-2,1.687538147E0,1.003489971E1,1.017583552E1
8.410176719E0,-5.862415582E-2,1.649253011E0,9.953543663E0,1.008942534E1
8.412670625E0,-4.426721856E-2,1.557727575E0,9.628120422E0,9.753418767E0
8.415164636E0,-2.021935135E-1,1.529013634E0,1.005882835E1,1.017638407E1
8.417658646E0,-1.974078715E-1,1.524227977E0,1.039920712E1,1.051217149E1
8.420151927E0,-2.500499785E-1,1.500299811E0,9.915258408E0,1.003123989E1
8.422633438E0,-7.776673883E-2,1.543370605E0,9.982257843E0,1.010116390E1
8.425114948E0,-6.819544733E-2,1.606182218E0,9.790832520E0,9.921938992E0
8.427608229E0,-2.069791555E-1,1.606182218E0,9.695118904E0,9.829445165E0
8.430101511E0,-2.356930375E-1,1.500299811E0,1.006361389E1,1.017756235E1
8.432594792E0,-4.319044948E-1,1.835893154E0,9.972686768E0,1.014945942E1
8.435088073E0,-3.696911037E-1,1.548156261E0,1.030827999E1,1.043044082E1
8.437581354E0,-3.888336718E-1,1.563111424E0,9.388837814E0,9.526005692E0
8.440074740E0,-5.563312769E-1,1.471585870E0,9.991828918E0,1.011492534E1
8.442569427E0,-5.467599630E-1,1.533799291E0,1.016471100E1,1.029431088E1
8.445064063E0,-4.749752879E-1,1.423729420E0,9.838688850E0,9.952507487E0
8.447557448E0,-6.089733839E-1,1.433300734E0,9.924830437E0,1.004626591E1
8.450050781E0,-6.089733839E-1,1.399801254E0,9.991828918E0,1.010776619E1
8.452544167E0,-5.419743061E-1,1.371087432E0,9.910472870E0,1.001953539E1
8.455037500E0,-5.802595019E-1,1.701895118E0,9.379266739E0,9.550067677E0
8.457530834E0,-5.563312769E-1,1.625324726E0,9.752547264E0,9.902694739E0
8.460024219E0,-5.754738450E-1,1.447657704E0,1.024606609E1,1.036381944E1
8.462517604E0,-7.381857634E-1,1.630110383E0,9.393623352E0,9.562548706E0
8.465011563E0,-4.606183469E-1,1.452443361E0,1.006839943E1,1.018304611E1
8.467519271E0,-6.137589812E-1,1.716252089E0,9.862616539E0,1.002962743E1
8.470026979E0,-6.999006271E-1,1.888535261E0,9.929615974E0,1.013181621E1
8.472520938E0,-6.233302951E-1,1.950748682E0,1.010189915E1,1.030739188E1
8.475014896E0,-4.701896608E-1,1.797608018E0,1.013599682E1,1.030489711E1
8.477508802E0,-2.979064286E-1,1.783251047E0,9.766903877E0,9.932831615E0
8.480002761E0,-2.021935135E-1,1.567897081E0,9.819545746E0,9.945987238E0
8.482496719E0,1.280160099E-1,1.375872970E0,9.896116257E0,9.992123473E0
8.484990677E0,5.623133108E-2,1.457229018E0,9.867402077E0,9.974582804E0
8.487484948E0,1.423729509E-1,1.294517040E0,1.014556789E1,1.022881187E1
8.489979219E0,1.328016520E-1,1.423729420E0,9.800403595E0,9.904168434E0
8.492473177E0,9.451649338E-2,1.572682738E0,9.575477600E0,9.704227720E0
8.494967188E0,1.854437590E-1,1.749751568E0,9.886545181E0,1.004190199E1
8.497461146E0,1.758724600E-1,1.649253011E0,1.015035343E1,1.028497163E1
8.499955104E0,2.751746029E-2,2.075175524E0,9.896116257E0,1.011139098E1
8.502449063E0,1.567298770E-1,1.874178290E0,9.886545181E0,1.006384043E1
8.504942240E0,-7.298108935E-2,1.989033818E0,9.690333366E0,9.892630718E0
8.507422084E0,-1.555334684E-2,1.721037745E0,9.853045464E0,1.000223564E1
8.509901927E0,4.187439755E-2,1.457229018E0,9.336195946E0,9.449329321E0
8.512395104E0,-2.033899166E-2,1.816750646E0,1.056670475E1,1.072176505E1
8.514888229E0,1.806581169E-1,1.778465390E0,1.062413216E1,1.077347486E1
8.517381406E0,1.806581169E-1,1.332802176E0,9.474979401E0,9.569965185E0
8.519874636E0,3.589233849E-3,1.184447169E0,9.451051712E0,9.524983278E0
8.522367813E0,8.494520187E-2,1.337587833E0,1.025085258E1,1.033810116E1
8.524860834E0,-4.426721856E-2,1.778465390E0,9.618548393E0,9.781685536E0
8.527347292E0,1.088734269E-1,1.529013634E0,1.082991505E1,1.093786067E1
8.529840313E0,-1.160518974E-1,1.807179332E0,9.699904442E0,9.867497725E0
8.532333281E0,-4.319044948E-1,1.692323804E0,9.532406807E0,9.691092863E0
8.534826250E0,-4.845465720E-1,2.118246317E0,1.049013424E1,1.071282732E1
8.537319271E0,-4.319044948E-1,1.974676847E0,1.022213840E1,1.042007695E1
8.539812240E0,-3.409772217E-1,2.132603168E0,8.919246674E0,9.176994223E0
8.542305209E0,-3.026920557E-1,1.687538147E0,9.498908043E0,9.652391490E0
8.544798750E0,-2.452643216E-1,1.284945726E0,1.083948612E1,1.091813626E1
8.547311667E0,-2.691925466E-1,1.351944804E0,1.114098263E1,1.122593931E1
8.549805209E0,-7.776673883E-2,1.361516118E0,9.805189133E0,9.899571088E0
8.552298750E0,-1.830509305E-1,1.563111424E0,9.776474953E0,9.902337475E0
8.554792240E0,-1.974078715E-1,1.687538147E0,1.014078236E1,1.028213118E1
8.557285781E0,-3.074777126E-1,1.907677889E0,9.474979401E0,9.670005797E0
8.559779375E0,-3.170489967E-1,1.529013634E0,1.046142101E1,1.057732161E1
8.562272917E0,-3.649054468E-1,1.893320918E0,9.632905960E0,9.823985816E0
8.564766459E0,-1.734796464E-1,1.347159147E0,1.020778179E1,1.029775422E1
8.567260000E0,-9.690931439E-2,1.232303619E0,9.848259926E0,9.925532086E0
8.569753281E0,-1.351944804E-1,1.040877819E0,1.006361389E1,1.011820284E1
8.572240104E0,1.184447184E-1,1.088734269E0,9.565906525E0,9.628392342E0
8.574726927E0,3.104687333E-1,8.207381964E-1,1.021735287E1,1.025496473E1
8.577220209E0,3.708875179E-2,1.213161111E0,9.652048111E0,9.728060865E0
8.579713386E0,1.794617064E-2,1.237089276E0,1.005882835E1,1.013463072E1
8.582206667E0,-8.733802289E-2,1.127019525E0,1.016471100E1,1.022737262E1
8.584699948E0,8.374879137E-3,1.174875975E0,9.671191216E0,9.742296609E0
8.587193229E0,3.589233849E-3,9.308080077E-1,9.929615974E0,9.973148441E0
8.589686511E0,-7.298108935E-2,8.207381964E-1,1.011147022E1,1.014498731E1
8.592179792E0,-8.255238086E-2,5.814558864E-1,9.632905960E0,9.650791837E0
8.594673229E0,-2.356930375E-1,5.138586760E-1,9.728618622E0,9.745030643E0
8.597169896E0,-2.500499785E-1,6.436693072E-1,1.003011417E1,1.005385625E1
8.599666511E0,-1.639083475E-1,6.580262184E-1,9.714262009E0,9.737902794E0
8.602159948E0,-1.064806059E-1,7.824530005E-1,9.939187050E0,9.970507010E0
8.604653334E0,3.708875179E-2,4.851447940E-1,9.762118340E0,9.774236314E0
8.607146719E0,-1.555334684E-2,3.750749528E-1,1.013599682E1,1.014294605E1
8.609640156E0,5.623133108E-2,1.884347796E-1,9.752547264E0,9.754529603E0
8.612133542E0,7.537391037E-2,2.075773627E-1,1.056670475E1,1.056901220E1
8.614627344E0,-4.426721856E-2,3.798605800E-1,9.829116821E0,9.836553824E0
8.617127917E0,-1.256231815E-1,5.138586760E-1,9.800403595E0,9.814669762E0
8.619628490E0,-1.112662554E-1,4.325026870E-1,9.786046028E0,9.796230684E0
8.622122292E0,-2.309073806E-1,3.367897868E-1,1.034177971E1,1.034983831E1
8.624616094E0,-3.696911037E-1,5.527420044E-1,9.809974670E0,9.832486881E0
8.627109896E0,-3.074777126E-1,3.224328458E-1,9.920044899E0,9.930045130E0
8.629603698E0,-2.309073806E-1,4.133601189E-1,9.546764374E0,9.558498565E0
8.632097500E0,-1.495514214E-1,2.889333367E-1,9.853045464E0,9.858415340E0
8.634591771E0,-6.819544733E-2,1.501496136E-1,9.910472870E0,9.911844835E0
8.637093646E0,-8.255238086E-2,-3.170489892E-2,9.958329201E0,9.958721834E0
8.639595521E0,-5.383851007E-2,-1.704886109E-1,1.010668468E1,1.010826594E1
8.642089792E0,-2.117647976E-1,6.879365444E-2,9.809974670E0,9.812501207E0
8.644584011E0,-3.122633696E-1,1.070788130E-1,1.020778179E1,1.021311820E1
8.647078281E0,-3.553341627E-1,4.965107143E-2,9.585049629E0,9.591762298E0
8.649572552E0,-3.792623878E-1,-1.896311939E-1,9.939187050E0,9.948227941E0
8.652066771E0,-5.036891699E-1,-2.183450609E-1,9.958329201E0,9.973449645E0
8.654561042E0,-4.462614357E-1,-1.417747438E-1,1.028435135E1,1.029500520E1
8.657055261E0,-2.883351147E-1,-4.001995921E-1,1.024606609E1,1.025793192E1
8.659549219E0,-2.165504545E-1,-2.901297510E-1,1.013599682E1,1.014246030E1
8.662035886E0,-7.776673883E-2,-2.805584669E-1,9.781260490E0,9.785592343E0
8.664522500E0,-3.469592705E-2,-1.944168359E-1,9.642477036E0,9.644499214E0
8.667016459E0,1.328016520E-1,-2.757728100E-1,9.867402077E0,9.872148229E0
8.669510417E0,1.806581169E-1,-4.719842672E-1,9.977472305E0,9.990263265E0
8.672004375E0,2.913261652E-1,-5.252245665E-1,9.910472870E0,9.928655714E0
8.674498281E0,1.423729509E-1,-4.001995921E-1,1.009232807E1,1.010126307E1
8.676992188E0,1.854437590E-1,-5.874379873E-1,1.060977554E1,1.062764366E1
8.679485886E0,2.476571500E-1,-5.300102234E-1,9.704689980E0,9.722306954E0
8.681975625E0,1.567298770E-1,-6.400800347E-1,1.039442158E1,1.041529004E1
8.684465365E0,1.328016520E-1,-6.735795736E-1,9.838688850E0,9.862613448E0
8.686959063E0,-5.982056726E-3,-4.815555513E-1,9.585049629E0,9.597140612E0
8.689452709E0,-2.165504545E-1,-4.480560422E-1,9.503693581E0,9.516713718E0
8.691946406E0,-4.414757788E-1,-2.039881349E-1,1.032263660E1,1.033408624E1
8.694440156E0,-4.941178858E-1,-3.092723191E-1,1.035135078E1,1.036775120E1
8.696933854E0,-6.472585201E-1,-1.752742529E-1,9.943972588E0,9.966556852E0
8.699427552E0,-5.132604837E-1,-4.289134443E-1,9.790832520E0,9.813653983E0
8.701921250E0,-4.558327198E-1,-3.906283081E-1,1.003968525E1,1.005761671E1
8.704414688E0,-4.510470629E-1,-6.879364848E-1,1.032742214E1,1.036013263E1
8.706901823E0,-3.936193287E-1,-1.085145116E0,1.037527943E1,1.043929592E1
8.709388906E0,-3.074777126E-1,-1.314856052E0,1.008754253E1,1.017751951E1
8.711882344E0,-4.079762697E-1,-1.056431174E0,9.862616539E0,9.927421441E0
8.714375781E0,-2.931207716E-1,-1.070788145E0,9.551549911E0,9.615852159E0
8.716869167E0,-3.696911037E-1,-7.166503668E-1,1.031785107E1,1.034931446E1
8.719362604E0,-5.132604837E-1,-3.571287692E-1,9.987043381E0,1.000659846E1
8.721856042E0,-5.419743061E-1,-3.044866920E-1,9.982257843E0,1.000159587E1
8.724349479E0,-5.706881881E-1,-4.719842672E-1,9.891330719E0,9.919015957E0
8.726842917E0,-5.467599630E-1,-4.480560422E-1,1.015035343E1,1.017493860E1
8.729336354E0,-4.319044948E-1,-5.778666735E-1,9.723833084E0,9.750559022E0
8.731830209E0,-3.218346536E-1,-7.166503668E-1,1.023649502E1,1.026659610E1
8.734343802E0,-3.026920557E-1,-5.635097623E-1,9.412766457E0,9.434476037E0
8.736837656E0,-2.021935135E-1,-6.879364848E-1,9.977472305E0,1.000320411E1
8.739331511E0,-7.298108935E-2,-5.874379873E-1,9.369695663E0,9.388376135E0
8.741825313E0,3.230310604E-2,-6.496513486E-1,9.766903877E0,9.788539304E0
8.744319167E0,1.998006850E-1,-9.750752449E-1,9.862616539E0,9.912713909E0
8.746813021E0,3.296113312E-1,-9.894321561E-1,9.848259926E0,9.903324855E0
8.749306354E0,2.961117923E-1,-7.645068169E-1,9.910472870E0,9.944326290E0
8.751791302E0,5.210371017E-1,-7.262216806E-1,1.019342422E1,1.023253512E1
8.754276198E0,3.008974493E-1,-7.357929349E-1,9.197412491E0,9.231702283E0
8.756769531E0,7.058826834E-2,-1.271785259E0,1.009232807E1,1.017238941E1
8.759262865E0,-2.356930375E-1,-1.118644595E0,1.040877819E1,1.047136956E1
8.761756198E0,-1.686939895E-1,-1.286142230E0,1.079641533E1,1.087406104E1
8.764249531E0,8.973085135E-2,-1.180858016E0,1.038006496E1,1.044740283E1
8.766742917E0,1.088734269E-1,-6.687939167E-1,1.000139999E1,1.002432744E1
8.769236250E0,-1.447657645E-1,-1.085145116E0,8.493324280E0,8.563588872E0
8.771729636E0,-2.213360965E-1,-1.999801517E0,9.360123634E0,9.573928672E0
8.774222969E0,-5.036891699E-1,-2.042872429E0,1.094955635E1,1.114987959E1
8.776717031E0,-4.558327198E-1,-1.846660852E0,1.097827053E1,1.114182946E1
8.779244011E0,-2.787638307E-1,-2.033301115E0,9.723833084E0,9.938055773E0
8.781738073E0,-2.069791555E-1,-1.650449395E0,9.388837814E0,9.535045835E0
8.784232084E0,-1.351944804E-1,-1.736590981E0,9.934401512E0,1.008594860E1
8.786726094E0,-2.309073806E-1,-1.631306887E0,9.580264091E0,9.720902244E0
8.789220156E0,-2.548356056E-1,-1.722234130E0,9.647262573E0,9.803096793E0
8.791714219E0,-1.304088384E-1,-1.947159410E0,1.058106136E1,1.075952117E1
8.794208281E0,-1.160518974E-1,-2.124228239E0,1.002054310E1,1.024388099E1
8.796701615E0,-1.555334684E-2,-2.267797709E0,1.016471100E1,1.041462904E1
8.799170677E0,-7.298108935E-2,-2.143370867E0,9.652048111E0,9.887436354E0
8.801664011E0,-1.064806059E-1,-2.253440619E0,1.016949654E1,1.041671698E1
8.804157396E0,-8.733802289E-2,-2.162513494E0,1.036092186E1,1.058455452E1
8.806650729E0,-1.639083475E-1,-2.181656122E0,9.565906525E0,9.812902579E0
8.809144063E0,-5.862415582E-2,-2.464009047E0,9.900901794E0,1.020306982E1
8.811637448E0,-2.991028316E-2,-2.392224550E0,1.019342422E1,1.047041214E1
8.814130781E0,1.567298770E-1,-2.531008244E0,9.905687332E0,1.022512633E1
8.816624167E0,-5.383851007E-2,-2.286940336E0,9.455837250E0,9.728610013E0
8.819117500E0,-4.426721856E-2,-2.334796667E0,1.004925728E1,1.031701541E1
8.821611042E0,3.589233849E-3,-2.263011932E0,1.005404282E1,1.030558164E1
8.824112084E0,-1.686939895E-1,-2.129014015E0,1.015513897E1,1.037728316E1
8.826605625E0,-7.776673883E-2,-2.152942181E0,9.623334885E0,9.861530409E0
8.829099115E0,-4.175475538E-1,-1.770090580E0,9.766903877E0,9.934786257E0
8.831592604E0,-2.452643216E-1,-2.038086653E0,1.067677498E1,1.087232614E1
8.834086146E0,-8.733802289E-2,-1.837089539E0,9.489336014E0,9.665920747E0
8.836579636E0,-1.734796464E-1,-1.947159410E0,9.656833649E0,9.852713386E0
8.839073125E0,-1.076770201E-2,-1.760519266E0,1.004447079E1,1.019759469E1
8.841567240E0,-1.351944804E-1,-1.660020709E0,9.580264091E0,9.723960426E0
8.844081823E0,2.751746029E-2,-1.884945989E0,1.093519974E1,1.109650269E1
8.846575938E0,-4.905286431E-2,-1.750947952E0,9.757332802E0,9.913312681E0
8.849070052E0,8.374879137E-3,-2.014158487E0,1.001097202E1,1.021158486E1
8.851564115E0,-2.033899166E-2,-1.999801517E0,1.019820976E1,1.039245410E1
8.854058229E0,-1.076770201E-2,-2.038086653E0,1.023170948E1,1.043272697E1
8.856552344E0,-2.117647976E-1,-1.707877159E0,9.661619186E0,9.813693190E0
8.859046459E0,-1.076770201E-2,-1.947159410E0,1.010668468E1,1.029255173E1
8.861540573E0,8.015955985E-2,-1.846660852E0,1.019342422E1,1.035965633E1
8.864034688E0,3.391826153E-1,-2.124228239E0,1.004447079E1,1.027223363E1
8.866584688E0,2.141576260E-1,-1.679163337E0,9.297910690E0,9.450745802E0
8.869134688E0,1.950150430E-1,-1.458425403E0,1.041835022E1,1.052174210E1
8.871631302E0,1.471585929E-1,-1.200000525E0,9.795618057E0,9.869943771E0
8.874132031E0,-3.469592705E-2,-1.276570916E0,1.015035343E1,1.023037203E1
8.876632709E0,1.375873089E-1,-1.765304923E0,1.015513897E1,1.030834998E1
8.879129323E0,8.494520187E-2,-1.779661894E0,9.915258408E0,1.007406380E1
8.881625990E0,-7.298108935E-2,-1.539781332E0,9.886545181E0,1.000599962E1
8.884122604E0,-7.298108935E-2,-1.520638824E0,9.762118340E0,9.880112507E0
8.886572604E0,-1.639083475E-1,-1.381855130E0,1.013121128E1,1.022633031E1
8.889022604E0,8.374879137E-3,-1.645663738E0,9.738189697E0,9.876265380E0
8.891490313E0,-1.112662554E-1,-1.305284739E0,9.580264091E0,9.669416140E0
8.893958021E0,-5.383851007E-2,-1.434497118E0,1.004447079E1,1.014653014E1
8.896425677E0,8.494520187E-2,-1.434497118E0,1.002532864E1,1.012779403E1
8.898917813E0,6.580262631E-2,-1.372283816E0,9.829116821E0,9.924667770E0
8.901410000E0,-3.948157281E-2,-1.491924882E0,1.037527943E1,1.048207145E1
8.903902136E0,-3.948157281E-2,-1.195214868E0,9.728618622E0,9.801842565E0
8.906394323E0,-2.165504545E-1,-1.324427366E0,1.000618649E1,1.009577981E1
8.908886459E0,-3.948157281E-2,-1.429711580E0,1.043749237E1,1.053503113E1
8.911379011E0,-1.734796464E-1,-8.315058947E-1,9.293125153E0,9.331863284E0
8.913890625E0,3.230310604E-2,-1.727019787E0,1.086341476E1,1.099988278E1
8.916383177E0,-2.021935135E-1,-8.410771489E-1,9.589835167E0,9.628771028E0
8.918875729E0,-1.734796464E-1,-1.128215909E0,1.031785107E1,1.038080040E1
8.921368229E0,-2.452643216E-1,-1.027717352E0,9.805189133E0,9.861951707E0
8.923860781E0,3.589233849E-3,-1.247856975E0,9.833903313E0,9.912760174E0
8.926353334E0,-2.213360965E-1,-1.142572761E0,1.000618649E1,1.007364036E1
8.928845886E0,-1.591227055E-1,-8.697910309E-1,9.862616539E0,9.902174583E0
8.931338750E0,-2.512463741E-2,-1.367498159E0,1.054756260E1,1.063587134E1
8.933841615E0,-2.835494876E-1,-1.003789067E0,9.699904442E0,9.755825900E0
8.936334479E0,-3.074777126E-1,-1.137787223E0,1.020299530E1,1.027084297E1
8.938827292E0,-9.690931439E-2,-1.515853167E0,9.709476471E0,9.827570177E0
8.941320052E0,-1.208375469E-1,-1.381855130E0,9.709476471E0,9.808060902E0
8.943812917E0,-3.409772217E-1,-1.362712502E0,1.060977554E1,1.070236366E1
8.946305781E0,-1.064806059E-1,-1.400997639E0,9.963115692E0,1.006170000E1
8.948798646E0,-2.691925466E-1,-9.894321561E-1,9.546764374E0,9.601674366E0
8.951291459E0,-2.596212626E-1,-1.099501967E0,9.991828918E0,1.005549367E1
8.953784271E0,-3.361915946E-1,-1.051645517E0,9.977472305E0,1.003837321E1
8.956276615E0,3.230310604E-2,-1.472782373E0,1.028913784E1,1.039406027E1
8.958757552E0,-2.309073806E-1,-1.262213945E0,9.288339615E0,9.376553475E0
8.961238438E0,-4.558327198E-1,-1.018146038E0,1.084905815E1,1.090625818E1
8.963730781E0,-4.426721856E-2,-1.415354609E0,9.766903877E0,9.869022221E0
8.966223073E0,-1.686939895E-1,-1.348355532E0,9.585049629E0,9.680893383E0
8.968715417E0,-3.170489967E-1,-1.185643673E0,1.026999474E1,1.034306835E1
8.971207761E0,-2.261217386E-1,-1.276570916E0,1.013599682E1,1.021857113E1
8.973700104E0,-2.500499785E-1,-1.075573802E0,9.680762291E0,9.743538501E0
8.976192448E0,-3.649054468E-1,-9.894321561E-1,1.053799057E1,1.059062686E1
8.978684844E0,2.273181453E-2,-1.180858016E0,9.489336014E0,9.562554072E0
8.981178021E0,8.973085135E-2,-1.290927768E0,9.833903313E0,9.918679372E0
8.983689792E0,-1.304088384E-1,-1.544566989E0,1.030827999E1,1.042417047E1
8.986201563E0,-2.356930375E-1,-6.640082598E-1,9.929615974E0,9.954583446E0
8.988694740E0,-2.931207716E-1,-5.587241054E-1,9.585049629E0,9.605793502E0
8.991187813E0,-4.905286431E-2,-1.525424480E0,1.026042366E1,1.037331286E1
8.993680990E0,8.494520187E-2,-1.453639746E0,1.007318497E1,1.017788483E1
8.996174167E0,9.930214286E-2,-1.530210137E0,9.915258408E0,1.003313277E1
8.998667292E0,-5.383851007E-2,-1.593021631E0,1.007318497E1,1.019851322E1
9.001160834E0,-1.591227055E-1,-1.343569875E0,9.786046028E0,9.879129360E0
9.003667761E0,-1.016949639E-1,-1.123430252E0,1.002054310E1,1.008383466E1
9.006161302E0,-1.830509305E-1,-7.645068169E-1,1.005404282E1,1.008472881E1
9.008654844E0,-2.213360965E-1,-6.783652306E-1,1.009711361E1,1.012229580E1
9.011148334E0,-1.686939895E-1,-8.841479421E-1,9.762118340E0,9.803526392E0
9.013641875E0,-1.351944804E-1,-8.841479421E-1,9.924830437E0,9.965051647E0
9.016135417E0,-5.862415582E-2,-1.252642632E0,1.018863869E1,1.026552038E1
9.018628959E0,-1.016949639E-1,-1.367498159E0,1.004447079E1,1.013764206E1
9.021122656E0,-2.500499785E-1,-1.266999602E0,9.905687332E0,9.989517231E0
9.023621511E0,-2.309073806E-1,-1.123430252E0,1.006361389E1,1.012875798E1
9.026115209E0,-2.500499785E-1,-1.085145116E0,1.010189915E1,1.016309162E1
9.028608906E0,-1.495514214E-1,-1.262213945E0,9.838688850E0,9.920450996E0
9.031102552E0,-1.495514214E-1,-1.228714466E0,9.967901230E0,1.004445916E1
